"","Treatment","Trial","Rep_per_trial","Date_before","Time_before","Date_after","Time_after","Trial_Temp","Tank","Kelp_ID","kelp color","Kelp_weight_before_g","length before cm","Kelp_weight_after_g","avg_pyc_position","avg_dist_from_pyc","pyc_pcnt_activity","pyc_avg_dist_moved","weight_diff","weight_pcnt_change","up_down","up_down_ratio","pos_weight_pcnt_change"
"321","Control","1","1","7/6/23",16:40:00,"7/9/23",19:00:00,8.1,1,9,"Red",19.172,25,14.3112,5.5,3.07635467980296,0,0,4.8608,25.3536407260588,"Down",0.714285714285714,25.3536407260588
"322","Control","1","1","7/6/23",16:40:00,"7/9/23",19:00:00,8.1,1,10,"Red",20.274,25,16.5963,5.5,3.07635467980296,0,0,3.6777,18.1399822432672,"Down",0.714285714285714,18.1399822432672
"323","Control","1","1","7/6/23",16:40:00,"7/9/23",19:00:00,8.1,1,11,"Red",19.209,25,14.3115,5.5,3.07635467980296,0,0,4.8975,25.4958613150086,"Down",0.714285714285714,25.4958613150086
"324","Control","1","1","7/6/23",16:40:00,"7/9/23",19:00:00,8.1,1,12,"Red",13.079,25,7.6018,5.5,3.07635467980296,0,0,5.4772,41.8778194051533,"Down",0.714285714285714,41.8778194051533
"325","Control","10","1","8/17/23",NA,"8/20/23",16:00:00,NA,1,1,"Red",26.6964,NA,27.0919,5.5,3.08333333333333,0,0,-0.395499999999998,-1.48147315742946,"Up",0.714285714285714,1e-05
"326","Control","10","1","8/17/23",NA,"8/20/23",16:00:00,NA,1,2,"Red",28.5027,NA,28.8729,5.5,3.08333333333333,0,0,-0.3702,-1.29882432190635,"Up",0.714285714285714,1e-05
"327","Control","10","1","8/17/23",NA,"8/20/23",16:00:00,NA,1,3,"Red",23.4699,NA,13.2667,5.5,3.08333333333333,0,0,10.2032,43.4735554902236,"Up",0.714285714285714,43.4735554902236
"328","Control","10","1","8/17/23",NA,"8/20/23",16:00:00,NA,1,4,"Red",32.1354,NA,31.8067,5.5,3.08333333333333,0,0,0.328699999999998,1.02285952563216,"Up",0.714285714285714,1.02285952563216
"329","Control","10","1","8/17/23",NA,"8/20/23",16:00:00,NA,1,5,"Red",22.0091,NA,20.6215,5.5,3.08333333333333,0,0,1.3876,6.30466488861425,"Up",0.714285714285714,6.30466488861425
"330","Control","10","1","8/17/23",NA,"8/20/23",16:00:00,NA,1,6,"Red",19.7375,NA,19.3605,5.5,3.08333333333333,0,0,0.377000000000002,1.91006966434453,"Down",0.714285714285714,1.91006966434453
"331","Control","10","1","8/17/23",NA,"8/20/23",16:00:00,NA,1,7,"Red",18.1134,NA,6.0981,5.5,3.08333333333333,0,0,12.0153,66.333763953758,"Down",0.714285714285714,66.333763953758
"332","Control","10","1","8/17/23",NA,"8/20/23",16:00:00,NA,1,8,"Red",19.2493,NA,13.4771,5.5,3.08333333333333,0,0,5.7722,29.9865449652715,"Down",0.714285714285714,29.9865449652715
"333","Control","10","1","8/17/23",NA,"8/20/23",16:00:00,NA,1,9,"Red",40.0801,NA,35.4925,5.5,3.08333333333333,0,0,4.5876,11.4460792263492,"Down",0.714285714285714,11.4460792263492
"334","Control","10","1","8/17/23",NA,"8/20/23",16:00:00,NA,1,10,"Red",27.1401,NA,26.0478,5.5,3.08333333333333,0,0,1.0923,4.02467197983796,"Down",0.714285714285714,4.02467197983796
"335","Control","10","1","8/17/23",NA,"8/20/23",16:00:00,NA,1,11,"Red",24.8951,NA,11.3395,5.5,3.08333333333333,0,0,13.5556,54.4508758751722,"Down",0.714285714285714,54.4508758751722
"336","Control","10","1","8/17/23",NA,"8/20/23",16:00:00,NA,1,12,"Red",30.6846,NA,28.461,5.5,3.08333333333333,0,0,2.2236,7.2466318609335,"Down",0.714285714285714,7.2466318609335
"337","Control","10","2","8/17/23",NA,"8/20/23",16:00:00,NA,4,1,"Black",30.9424,NA,30.8302,5.5,3.08333333333333,0,0,0.112199999999998,0.362609235224152,"Up",0.714285714285714,0.362609235224152
"338","Control","10","2","8/17/23",NA,"8/20/23",16:00:00,NA,4,2,"Black",20.2763,NA,21.6132,5.5,3.08333333333333,0,0,-1.3369,-6.59341201303986,"Up",0.714285714285714,1e-05
"339","Control","10","2","8/17/23",NA,"8/20/23",16:00:00,NA,4,3,"Black",19.5805,NA,10.942,5.5,3.08333333333333,0,0,8.6385,44.1178723730242,"Up",0.714285714285714,44.1178723730242
"340","Control","10","2","8/17/23",NA,"8/20/23",16:00:00,NA,4,4,"Black",24.8563,NA,19.8575,5.5,3.08333333333333,0,0,4.9988,20.1107968603533,"Up",0.714285714285714,20.1107968603533
"341","Control","10","2","8/17/23",NA,"8/20/23",16:00:00,NA,4,5,"Black",14.7036,NA,11.6494,5.5,3.08333333333333,0,0,3.0542,20.7717837808428,"Up",0.714285714285714,20.7717837808428
"342","Control","10","2","8/17/23",NA,"8/20/23",16:00:00,NA,4,6,"Black",19.591,NA,19.5675,5.5,3.08333333333333,0,0,0.0235000000000021,0.119953039661079,"Down",0.714285714285714,0.119953039661079
"343","Control","10","2","8/17/23",NA,"8/20/23",16:00:00,NA,4,7,"Black",18.1569,NA,18.3256,5.5,3.08333333333333,0,0,-0.168700000000001,-0.929123363569779,"Down",0.714285714285714,1e-05
"344","Control","10","2","8/17/23",NA,"8/20/23",16:00:00,NA,4,8,"Black",9.7113,NA,7.1125,5.5,3.08333333333333,0,0,2.5988,26.7605778834965,"Down",0.714285714285714,26.7605778834965
"345","Control","10","2","8/17/23",NA,"8/20/23",16:00:00,NA,4,9,"Black",10.6603,NA,2.9501,5.5,3.08333333333333,0,0,7.7102,72.3262947571832,"Down",0.714285714285714,72.3262947571832
"346","Control","10","2","8/17/23",NA,"8/20/23",16:00:00,NA,4,10,"Black",13.3635,NA,10.9526,5.5,3.08333333333333,0,0,2.4109,18.0409323904666,"Down",0.714285714285714,18.0409323904666
"347","Control","10","2","8/17/23",NA,"8/20/23",16:00:00,NA,4,11,"Black",16.3874,NA,14.5016,5.5,3.08333333333333,0,0,1.8858,11.5076217093621,"Down",0.714285714285714,11.5076217093621
"348","Control","10","2","8/17/23",NA,"8/20/23",16:00:00,NA,4,12,"Black",20.7232,NA,8.6319,5.5,3.08333333333333,0,0,12.0913,58.3466839098209,"Down",0.714285714285714,58.3466839098209
"349","Control","3","1","7/14/23",16:00:00,"7/17/23",18:15:00,8.5,2,1,"Blue",30.2381,20,29.5711,5.5,3.08333333333333,0,0,0.666999999999998,2.2058264242793,"Up",0.714285714285714,2.2058264242793
"350","Control","3","1","7/14/23",16:00:00,"7/17/23",18:15:00,8.5,2,2,"Blue",28.1652,20,25.4126,5.5,3.08333333333333,0,0,2.7526,9.77305327141294,"Up",0.714285714285714,9.77305327141294
"351","Control","3","1","7/14/23",16:00:00,"7/17/23",18:15:00,8.5,2,3,"Blue",21.4774,20,13.9973,5.5,3.08333333333333,0,0,7.4801,34.8277724491791,"Up",0.714285714285714,34.8277724491791
"352","Control","3","1","7/14/23",16:00:00,"7/17/23",18:15:00,8.5,2,4,"Blue",19.0037,20,19.0306,5.5,3.08333333333333,0,0,-0.0269000000000013,-0.141551382099282,"Up",0.714285714285714,1e-05
"353","Control","3","1","7/14/23",16:00:00,"7/17/23",18:15:00,8.5,2,5,"Blue",19.877,20,16.1785,5.5,3.08333333333333,0,0,3.6985,18.6069326357096,"Up",0.714285714285714,18.6069326357096
"354","Control","3","1","7/14/23",16:00:00,"7/17/23",18:15:00,8.5,2,6,"Blue",17.1113,20,16.4954,5.5,3.08333333333333,0,0,0.6159,3.5993758510458,"Down",0.714285714285714,3.5993758510458
"355","Control","3","1","7/14/23",16:00:00,"7/17/23",18:15:00,8.5,2,7,"Blue",29.8349,20,28.7869,5.5,3.08333333333333,0,0,1.048,3.51266469805497,"Down",0.714285714285714,3.51266469805497
"356","Control","3","1","7/14/23",16:00:00,"7/17/23",18:15:00,8.5,2,8,"Blue",27.4189,20,27.2007,5.5,3.08333333333333,0,0,0.2182,0.795801436235588,"Down",0.714285714285714,0.795801436235588
"357","Control","3","1","7/14/23",16:00:00,"7/17/23",18:15:00,8.5,2,9,"Blue",28.5506,20,28.6481,5.5,3.08333333333333,0,0,-0.0975000000000001,-0.341498952736545,"Down",0.714285714285714,1e-05
"358","Control","3","1","7/14/23",16:00:00,"7/17/23",18:15:00,8.5,2,10,"Blue",26.23,20,21.9254,5.5,3.08333333333333,0,0,4.3046,16.4109797941289,"Down",0.714285714285714,16.4109797941289
"359","Control","3","1","7/14/23",16:00:00,"7/17/23",18:15:00,8.5,2,11,"Blue",31.2147,20,31.3846,5.5,3.08333333333333,0,0,-0.169899999999998,-0.544294835446115,"Down",0.714285714285714,1e-05
"360","Control","3","1","7/14/23",16:00:00,"7/17/23",18:15:00,8.5,2,12,"Blue",27.3602,20,22.5899,5.5,3.08333333333333,0,0,4.7703,17.4351795674008,"Down",0.714285714285714,17.4351795674008
"361","Control","4","1","7/18/23",16:00:00,"7/21/23",18:00:00,11.2,2,1,"Blue",23.0799,20,16.0144,5.5,3.08333333333333,0,0,7.0655,30.6132175616012,"Up",0.714285714285714,30.6132175616012
"362","Control","4","1","7/18/23",16:00:00,"7/21/23",18:00:00,11.2,2,2,"Blue",28.0026,20,20.1453,5.5,3.08333333333333,0,0,7.8573,28.0591802189797,"Up",0.714285714285714,28.0591802189797
"363","Control","4","1","7/18/23",16:00:00,"7/21/23",18:00:00,11.2,2,3,"Blue",25.4306,20,15.6762,5.5,3.08333333333333,0,0,9.7544,38.3569400643319,"Up",0.714285714285714,38.3569400643319
"364","Control","4","1","7/18/23",16:00:00,"7/21/23",18:00:00,11.2,2,4,"Blue",26.8023,20,19.4985,5.5,3.08333333333333,0,0,7.3038,27.2506463997493,"Up",0.714285714285714,27.2506463997493
"365","Control","4","1","7/18/23",16:00:00,"7/21/23",18:00:00,11.2,2,5,"Blue",28.6867,20,24.5844,5.5,3.08333333333333,0,0,4.1023,14.3003552168775,"Up",0.714285714285714,14.3003552168775
"366","Control","4","1","7/18/23",16:00:00,"7/21/23",18:00:00,11.2,2,6,"Blue",28.4647,20,27.0285,5.5,3.08333333333333,0,0,1.4362,5.04554764322125,"Down",0.714285714285714,5.04554764322125
"367","Control","4","1","7/18/23",16:00:00,"7/21/23",18:00:00,11.2,2,7,"Blue",27.7842,20,24.1623,5.5,3.08333333333333,0,0,3.6219,13.0358261170018,"Down",0.714285714285714,13.0358261170018
"368","Control","4","1","7/18/23",16:00:00,"7/21/23",18:00:00,11.2,2,8,"Blue",27.8632,20,26.9549,5.5,3.08333333333333,0,0,0.9083,3.25985529300296,"Down",0.714285714285714,3.25985529300296
"369","Control","4","1","7/18/23",16:00:00,"7/21/23",18:00:00,11.2,2,9,"Blue",28.2092,20,15.0761,5.5,3.08333333333333,0,0,13.1331,46.5560880847383,"Down",0.714285714285714,46.5560880847383
"370","Control","4","1","7/18/23",16:00:00,"7/21/23",18:00:00,11.2,2,10,"Blue",25.1843,20,23.4741,5.5,3.08333333333333,0,0,1.7102,6.79073867449165,"Down",0.714285714285714,6.79073867449165
"371","Control","4","1","7/18/23",16:00:00,"7/21/23",18:00:00,11.2,2,11,"Blue",26.5217,20,23.8005,5.5,3.08333333333333,0,0,2.7212,10.2602774331962,"Down",0.714285714285714,10.2602774331962
"372","Control","4","1","7/18/23",16:00:00,"7/21/23",18:00:00,11.2,2,12,"Blue",28.0604,20,17.618,5.5,3.08333333333333,0,0,10.4424,37.2140097789055,"Down",0.714285714285714,37.2140097789055
"373","Control","5","1","7/22/23",12:00:00,"7/25/23",18:00:00,12.5,4,1,"Black",28.3041,20,21.041,5.5,3.08333333333333,0,0,7.2631,25.6609466473055,"Up",0.714285714285714,25.6609466473055
"374","Control","5","1","7/22/23",12:00:00,"7/25/23",18:00:00,12.5,4,2,"Black",28.1357,20,13.7233,5.5,3.08333333333333,0,0,14.4124,51.2246007741055,"Up",0.714285714285714,51.2246007741055
"375","Control","5","1","7/22/23",12:00:00,"7/25/23",18:00:00,12.5,4,3,"Black",19.0211,20,12.2819,5.5,3.08333333333333,0,0,6.7392,35.4301275951443,"Up",0.714285714285714,35.4301275951443
"376","Control","5","1","7/22/23",12:00:00,"7/25/23",18:00:00,12.5,4,4,"Black",17.3384,20,13.5019,5.5,3.08333333333333,0,0,3.8365,22.1271858995063,"Up",0.714285714285714,22.1271858995063
"377","Control","5","1","7/22/23",12:00:00,"7/25/23",18:00:00,12.5,4,5,"Black",27.7443,20,21.6633,5.5,3.08333333333333,0,0,6.081,21.918015592392,"Up",0.714285714285714,21.918015592392
"378","Control","5","1","7/22/23",12:00:00,"7/25/23",18:00:00,12.5,4,6,"Black",27.2529,20,25.451,5.5,3.08333333333333,0,0,1.8019,6.61177342594733,"Down",0.714285714285714,6.61177342594733
"379","Control","5","1","7/22/23",12:00:00,"7/25/23",18:00:00,12.5,4,7,"Black",25.4219,20,14.3552,5.5,3.08333333333333,0,0,11.0667,43.5321514127583,"Down",0.714285714285714,43.5321514127583
"380","Control","5","1","7/22/23",12:00:00,"7/25/23",18:00:00,12.5,4,8,"Black",17.4323,20,9.9151,5.5,3.08333333333333,0,0,7.5172,43.1222500760083,"Down",0.714285714285714,43.1222500760083
"381","Control","5","1","7/22/23",12:00:00,"7/25/23",18:00:00,12.5,4,9,"Black",16.9626,20,9.2323,5.5,3.08333333333333,0,0,7.7303,45.5726126890925,"Down",0.714285714285714,45.5726126890925
"382","Control","5","1","7/22/23",12:00:00,"7/25/23",18:00:00,12.5,4,10,"Black",30.536,20,24.4659,5.5,3.08333333333333,0,0,6.0701,19.8785040607807,"Down",0.714285714285714,19.8785040607807
"383","Control","5","1","7/22/23",12:00:00,"7/25/23",18:00:00,12.5,4,11,"Black",16.4775,20,10.2698,5.5,3.08333333333333,0,0,6.2077,37.6737976027917,"Down",0.714285714285714,37.6737976027917
"384","Control","5","1","7/22/23",12:00:00,"7/25/23",18:00:00,12.5,4,12,"Black",15.1694,20,12.6945,5.5,3.08333333333333,0,0,2.4749,16.3150816775878,"Down",0.714285714285714,16.3150816775878
"385","Control","6","1","7/26/23",15:00:00,"7/29/23",17:21:00,12.6,3,1,"Green",23.8606,20,21.1643,5.5,3.08333333333333,0,0,2.6963,11.3002187706931,"Up",0.714285714285714,11.3002187706931
"386","Control","6","1","7/26/23",15:00:00,"7/29/23",17:21:00,12.6,3,2,"Green",27.4095,20,12.9858,5.5,3.08333333333333,0,0,14.4237,52.6229956766814,"Up",0.714285714285714,52.6229956766814
"387","Control","6","1","7/26/23",15:00:00,"7/29/23",17:21:00,12.6,3,3,"Green",28.591,20,24.8416,5.5,3.08333333333333,0,0,3.7494,13.1139169668777,"Up",0.714285714285714,13.1139169668777
"388","Control","6","1","7/26/23",15:00:00,"7/29/23",17:21:00,12.6,3,4,"Green",24.2482,20,18.7775,5.5,3.08333333333333,0,0,5.4707,22.561262279262,"Up",0.714285714285714,22.561262279262
"389","Control","6","1","7/26/23",15:00:00,"7/29/23",17:21:00,12.6,3,5,"Green",25.7626,20,21.2577,5.5,3.08333333333333,0,0,4.5049,17.4862009269251,"Up",0.714285714285714,17.4862009269251
"390","Control","6","1","7/26/23",15:00:00,"7/29/23",17:21:00,12.6,3,6,"Green",26.6904,20,25.1579,5.5,3.08333333333333,0,0,1.5325,5.74176482930192,"Down",0.714285714285714,5.74176482930192
"391","Control","6","1","7/26/23",15:00:00,"7/29/23",17:21:00,12.6,3,7,"Green",25.7385,20,22.7827,5.5,3.08333333333333,0,0,2.9558,11.483963711949,"Down",0.714285714285714,11.483963711949
"392","Control","6","1","7/26/23",15:00:00,"7/29/23",17:21:00,12.6,3,8,"Green",24.3719,20,24.1963,5.5,3.08333333333333,0,0,0.175599999999999,0.720501889471068,"Down",0.714285714285714,0.720501889471068
"393","Control","6","1","7/26/23",15:00:00,"7/29/23",17:21:00,12.6,3,9,"Green",30.2059,20,22.4259,5.5,3.08333333333333,0,0,7.78,25.7565574937347,"Down",0.714285714285714,25.7565574937347
"394","Control","6","1","7/26/23",15:00:00,"7/29/23",17:21:00,12.6,3,10,"Green",25.0418,20,25.0984,5.5,3.08333333333333,0,0,-0.0566000000000031,-0.226022091063754,"Down",0.714285714285714,1e-05
"395","Control","6","1","7/26/23",15:00:00,"7/29/23",17:21:00,12.6,3,11,"Green",29.8675,20,29.8843,5.5,3.08333333333333,0,0,-0.0167999999999999,-0.0562484305683433,"Down",0.714285714285714,1e-05
"396","Control","6","1","7/26/23",15:00:00,"7/29/23",17:21:00,12.6,3,12,"Green",22.97,20,10.0395,5.5,3.08333333333333,0,0,12.9305,56.2929908576404,"Down",0.714285714285714,56.2929908576404
"397","Control","7","1","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,3,1,"Green",23.4804,20,19.7623,5.5,3.08333333333333,0,0,3.7181,15.834909115688,"Up",0.714285714285714,15.834909115688
"398","Control","7","1","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,3,2,"Green",24.1474,20,22.1244,5.5,3.08333333333333,0,0,2.023,8.37771354265884,"Up",0.714285714285714,8.37771354265884
"399","Control","7","1","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,3,3,"Green",20.7832,20,20.7456,5.5,3.08333333333333,0,0,0.0376000000000012,0.180915354709579,"Up",0.714285714285714,0.180915354709579
"400","Control","7","1","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,3,4,"Green",21.0384,20,21.1452,5.5,3.08333333333333,0,0,-0.1068,-0.507643166780743,"Up",0.714285714285714,1e-05
"401","Control","7","1","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,3,5,"Green",23.8187,20,19.7526,5.5,3.08333333333333,0,0,4.0661,17.0710408208676,"Up",0.714285714285714,17.0710408208676
"402","Control","7","1","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,3,6,"Green",20.9433,20,17.7679,5.5,3.08333333333333,0,0,3.1754,15.1618894825553,"Down",0.714285714285714,15.1618894825553
"403","Control","7","1","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,3,7,"Green",25.4347,20,23.7105,5.5,3.08333333333333,0,0,1.7242,6.77892799993709,"Down",0.714285714285714,6.77892799993709
"404","Control","7","1","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,3,8,"Green",24.0047,20,24.0378,5.5,3.08333333333333,0,0,-0.033100000000001,-0.13788966327428,"Down",0.714285714285714,1e-05
"405","Control","7","1","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,3,9,"Green",33.4013,20,32.8863,5.5,3.08333333333333,0,0,0.515000000000001,1.54185615529935,"Down",0.714285714285714,1.54185615529935
"406","Control","7","1","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,3,10,"Green",22.4676,20,22.0871,5.5,3.08333333333333,0,0,0.380500000000001,1.69354982285603,"Down",0.714285714285714,1.69354982285603
"407","Control","7","1","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,3,11,"Green",22.0501,20,20.6728,5.5,3.08333333333333,0,0,1.3773,6.24623017582688,"Down",0.714285714285714,6.24623017582688
"408","Control","7","1","7/30/23",17:21:00,"8/2/23",17:21:00,12.1,3,12,"Green",23.7065,20,23.587,5.5,3.08333333333333,0,0,0.119499999999999,0.504081159175748,"Down",0.714285714285714,0.504081159175748
"409","Control","8","1","8/9/23",13:30:00,"8/13/23",17:00:00,NA,4,1,"Black",19.2969,20,12.1537,5.5,3.08333333333333,0,0,7.1432,37.017344754857,"Up",0.714285714285714,37.017344754857
"410","Control","8","1","8/9/23",13:30:00,"8/13/23",17:00:00,NA,4,2,"Black",17.8698,20,12.8494,5.5,3.08333333333333,0,0,5.0204,28.0943267412058,"Up",0.714285714285714,28.0943267412058
"411","Control","8","1","8/9/23",13:30:00,"8/13/23",17:00:00,NA,4,3,"Black",19.0035,20,12.2537,5.5,3.08333333333333,0,0,6.7498,35.518720235746,"Up",0.714285714285714,35.518720235746
"412","Control","8","1","8/9/23",13:30:00,"8/13/23",17:00:00,NA,4,4,"Black",17.6088,20,12.3537,5.5,3.08333333333333,0,0,5.2551,29.8436009268093,"Up",0.714285714285714,29.8436009268093
"413","Control","8","1","8/9/23",13:30:00,"8/13/23",17:00:00,NA,4,5,"Black",21.8057,20,13.5262,5.5,3.08333333333333,0,0,8.2795,37.969430011419,"Up",0.714285714285714,37.969430011419
"414","Control","8","1","8/9/23",13:30:00,"8/13/23",17:00:00,NA,4,6,"Black",21.9423,20,16.9715,5.5,3.08333333333333,0,0,4.9708,22.6539606148854,"Down",0.714285714285714,22.6539606148854
"415","Control","8","1","8/9/23",13:30:00,"8/13/23",17:00:00,NA,4,7,"Black",20.6965,20,12.393,5.5,3.08333333333333,0,0,8.3035,40.1203101973764,"Down",0.714285714285714,40.1203101973764
"416","Control","8","1","8/9/23",13:30:00,"8/13/23",17:00:00,NA,4,8,"Black",24.2265,20,18.7919,5.5,3.08333333333333,0,0,5.4346,22.4324603223743,"Down",0.714285714285714,22.4324603223743
"417","Control","8","1","8/9/23",13:30:00,"8/13/23",17:00:00,NA,4,9,"Black",23.7478,20,23.0952,5.5,3.08333333333333,0,0,0.652600000000003,2.74804402934168,"Down",0.714285714285714,2.74804402934168
"418","Control","8","1","8/9/23",13:30:00,"8/13/23",17:00:00,NA,4,10,"Black",24.5889,20,7.4389,5.5,3.08333333333333,0,0,17.15,69.7469183249352,"Down",0.714285714285714,69.7469183249352
"419","Control","8","1","8/9/23",13:30:00,"8/13/23",17:00:00,NA,4,11,"Black",19.9382,20,15.2341,5.5,3.08333333333333,0,0,4.7041,23.5934036171771,"Down",0.714285714285714,23.5934036171771
"420","Control","8","1","8/9/23",13:30:00,"8/13/23",17:00:00,NA,4,12,"Black",20.4361,20,20.4116,5.5,3.08333333333333,0,0,0.0244999999999997,0.119885888207631,"Down",0.714285714285714,0.119885888207631
"421","Control","9","1","8/13/23",14:00:00,"8/16/23",17:00:00,NA,2,1,"Blue",27.7309,20,4.1949,5.5,3.08333333333333,0,0,23.536,84.8728313902542,"Up",0.714285714285714,84.8728313902542
"422","Control","9","1","8/13/23",14:00:00,"8/16/23",17:00:00,NA,2,2,"Blue",27.7874,20,5.9612,5.5,3.08333333333333,0,0,21.8262,78.5471112806524,"Up",0.714285714285714,78.5471112806524
"423","Control","9","1","8/13/23",14:00:00,"8/16/23",17:00:00,NA,2,3,"Blue",29.0288,20,17.3692,5.5,3.08333333333333,0,0,11.6596,40.1656286170975,"Up",0.714285714285714,40.1656286170975
"424","Control","9","1","8/13/23",14:00:00,"8/16/23",17:00:00,NA,2,4,"Blue",33.2951,20,22.2077,5.5,3.08333333333333,0,0,11.0874,33.3003955537001,"Up",0.714285714285714,33.3003955537001
"425","Control","9","1","8/13/23",14:00:00,"8/16/23",17:00:00,NA,2,5,"Blue",16.174,20,14.8026,5.5,3.08333333333333,0,0,1.3714,8.47904043526647,"Up",0.714285714285714,8.47904043526647
"426","Control","9","1","8/13/23",14:00:00,"8/16/23",17:00:00,NA,2,6,"Blue",18.8883,20,18.2238,5.5,3.08333333333333,0,0,0.6645,3.51805085687966,"Down",0.714285714285714,3.51805085687966
"427","Control","9","1","8/13/23",14:00:00,"8/16/23",17:00:00,NA,2,7,"Blue",22.0356,20,15.536,5.5,3.08333333333333,0,0,6.4996,29.4959066238269,"Down",0.714285714285714,29.4959066238269
"428","Control","9","1","8/13/23",14:00:00,"8/16/23",17:00:00,NA,2,8,"Blue",21.3069,20,6.4673,5.5,3.08333333333333,0,0,14.8396,69.6469218891533,"Down",0.714285714285714,69.6469218891533
"429","Control","9","1","8/13/23",14:00:00,"8/16/23",17:00:00,NA,2,9,"Blue",28.6914,20,26.5486,5.5,3.08333333333333,0,0,2.1428,7.46844002035453,"Down",0.714285714285714,7.46844002035453
"430","Control","9","1","8/13/23",14:00:00,"8/16/23",17:00:00,NA,2,10,"Blue",25.3895,20,23.2767,5.5,3.08333333333333,0,0,2.1128,8.32155024714941,"Down",0.714285714285714,8.32155024714941
"431","Control","9","1","8/13/23",14:00:00,"8/16/23",17:00:00,NA,2,11,"Blue",20.0596,20,18.7379,5.5,3.08333333333333,0,0,1.3217,6.58886518175836,"Down",0.714285714285714,6.58886518175836
"432","Control","9","1","8/13/23",14:00:00,"8/16/23",17:00:00,NA,2,12,"Blue",19.886,20,13.4128,5.5,3.08333333333333,0,0,6.4732,32.551543799658,"Down",0.714285714285714,32.551543799658
