Date_before,Time_before,Date_after,Time_after,Trial,Treatment,Trial_Temp,Rep_per_trial,Tank,Kelp_ID ,kelp color,Kelp_weight_before_g,length before cm,Kelp_weight_after_g,Kelp_grazed_pcntchange,Kelp_diff,Upstream/Downstream,Distance from pyc,Pyc position,Pyc_distance_moved,Pcnt_time_active,Pyc_weight,Observer,Notes
7/30/23,17:21,8/2/23,17:21,7,Active,12.1,1,2,10,Blue,34.371,20,26.809,22.00110558,7.562,D,5.5,4.5,21,40.00,342.44,,
7/30/23,17:21,8/2/23,17:21,7,Active,12.1,1,2,11,Blue,34.2204,20,31.5626,7.766712254,2.6578,D,6.5,4.5,21,40.00,342.44,,
7/30/23,17:21,8/2/23,17:21,7,Active,12.1,1,2,12,Blue,16.1698,20,13.5654,16.10656904,2.6044,D,7.5,4.5,21,40.00,342.44,,
7/30/23,17:21,8/2/23,17:21,7,Control,12.1,1,3,1,Green,23.4804,20,19.7623,15.83490912,3.7181,U,4.5,5.5,0.00,0.00,,,
7/30/23,17:21,8/2/23,17:21,7,Control,12.1,1,3,2,Green,24.1474,20,22.1244,8.377713543,2.023,U,3.5,5.5,0.00,0.00,,,
7/30/23,17:21,8/2/23,17:21,7,Control,12.1,1,3,3,Green,20.7832,20,20.7456,0.1809153547,0.0376,U,2.5,5.5,0.00,0.00,,,
7/30/23,17:21,8/2/23,17:21,7,Control,12.1,1,3,4,Green,21.0384,20,21.1452,0,-0.1068,U,1.5,5.5,0.00,0.00,,,
7/30/23,17:21,8/2/23,17:21,7,Control,12.1,1,3,5,Green,23.8187,20,19.7526,17.07104082,4.0661,U,0.5,5.5,0.00,0.00,,,
7/30/23,17:21,8/2/23,17:21,7,Control,12.1,1,3,6,Green,20.9433,20,17.7679,15.16188948,3.1754,D,0.5,5.5,0.00,0.00,,,
7/30/23,17:21,8/2/23,17:21,7,Control,12.1,1,3,7,Green,25.4347,20,23.7105,6.778928,1.7242,D,1.5,5.5,0.00,0.00,,,
7/30/23,17:21,8/2/23,17:21,7,Control,12.1,1,3,8,Green,24.0047,20,24.0378,0,-0.0331,D,2.5,5.5,0.00,0.00,,,
7/30/23,17:21,8/2/23,17:21,7,Control,12.1,1,3,9,Green,33.4013,20,32.8863,1.541856155,0.515,D,3.5,5.5,0.00,0.00,,,
7/30/23,17:21,8/2/23,17:21,7,Control,12.1,1,3,10,Green,22.4676,20,22.0871,1.693549823,0.3805,D,4.5,5.5,0.00,0.00,,,
7/30/23,17:21,8/2/23,17:21,7,Control,12.1,1,3,11,Green,22.0501,20,20.6728,6.246230176,1.3773,D,5.5,5.5,0.00,0.00,,,
7/30/23,17:21,8/2/23,17:21,7,Control,12.1,1,3,12,Green,23.7065,20,23.587,0.5040811592,0.1195,D,6.5,5.5,0.00,0.00,,,
7/30/23,17:21,8/2/23,17:21,7,Caged,12.1,2,4,1,Black,25.8172,20,24.9651,3.300512836,0.8521,U,4.5,5.5,0,0.00,292.6,,
7/30/23,17:21,8/2/23,17:21,7,Caged,12.1,2,4,2,Black,27.88,20,18.796,32.58249641,9.084,U,3.5,5.5,0,0.00,292.6,,
7/30/23,17:21,8/2/23,17:21,7,Caged,12.1,2,4,3,Black,25.1246,20,15.7407,37.34945034,9.3839,U,2.5,5.5,0,0.00,292.6,,
7/30/23,17:21,8/2/23,17:21,7,Caged,12.1,2,4,4,Black,27.2722,20,25.2388,7.455944148,2.0334,U,1.5,5.5,0,0.00,292.6,,
7/30/23,17:21,8/2/23,17:21,7,Caged,12.1,2,4,5,Black,26.4551,20,19.706,25.51152708,6.7491,U,0.5,5.5,0,0.00,292.6,,
7/30/23,17:21,8/2/23,17:21,7,Caged,12.1,2,4,6,Black,23.5691,20,23.7415,0,-0.1724,D,0.5,5.5,0,0.00,292.6,,
7/30/23,17:21,8/2/23,17:21,7,Caged,12.1,2,4,7,Black,28.514,20,27.4573,3.705898857,1.0567,D,1.5,5.5,0,0.00,292.6,,
7/30/23,17:21,8/2/23,17:21,7,Caged,12.1,2,4,8,Black,25.8853,20,25.9599,0,-0.0746,D,2.5,5.5,0,0.00,292.6,,
7/30/23,17:21,8/2/23,17:21,7,Caged,12.1,2,4,9,Black,29.6933,20,29.9539,0,-0.2606,D,3.5,5.5,0,0.00,292.6,,
7/30/23,17:21,8/2/23,17:21,7,Caged,12.1,2,4,10,Black,24.2454,20,24.3702,0,-0.1248,D,4.5,5.5,0,0.00,292.6,,
7/30/23,17:21,8/2/23,17:21,7,Caged,12.1,2,4,11,Black,26.843,20,24.0791,10.29653913,2.7639,D,5.5,5.5,0,0.00,292.6,,
7/30/23,17:21,8/2/23,17:21,7,Caged,12.1,2,4,12,Black,27.866,20,27.7795,0.3104141247,0.0865,D,6.5,5.5,0,0.00,292.6,,
8/9/23,13:30,8/13/23,17:00,8,Active,,1,1,1,Red,21.5772,20,21.0149,2.60599151,0.5623,U,2.9,3.9,38,61.50,1464,,
8/9/23,13:30,8/13/23,17:00,8,Active,,1,1,2,Red,16.8889,20,15.5561,7.891573756,1.3328,U,1.9,3.9,38,61.50,1464,,
8/9/23,13:30,8/13/23,17:00,8,Active,,1,1,3,Red,22.0331,20,21.6237,1.858113475,0.4094,U,0.9,3.9,38,61.50,1464,,
8/9/23,13:30,8/13/23,17:00,8,Active,,1,1,4,Red,19.9987,20,18.6594,6.696935301,1.3393,D,0.1,3.9,38,61.50,1464,,
8/9/23,13:30,8/13/23,17:00,8,Active,,1,1,5,Red,26.5517,20,22.609,14.84914337,3.9427,D,1.1,3.9,38,61.50,1464,,
8/9/23,13:30,8/13/23,17:00,8,Active,,1,1,6,Red,24.1545,20,23.2536,3.7297398,0.9009,D,2.1,3.9,38,61.50,1464,,
8/9/23,13:30,8/13/23,17:00,8,Active,,1,1,7,Red,22.6263,20,22.2762,1.547314408,0.3501,D,3.1,3.9,38,61.50,1464,,
8/9/23,13:30,8/13/23,17:00,8,Active,,1,1,8,Red,27.3996,20,27.2934,0.3875968992,0.1062,D,4.1,3.9,38,61.50,1464,,
8/9/23,13:30,8/13/23,17:00,8,Active,,1,1,9,Red,19.3054,20,19.4896,-0.9541371844,-0.1842,D,5.1,3.9,38,61.50,1464,,
8/9/23,13:30,8/13/23,17:00,8,Active,,1,1,10,Red,26.3998,20,25.2579,4.325411556,1.1419,D,6.1,3.9,38,61.50,1464,,
8/9/23,13:30,8/13/23,17:00,8,Active,,1,1,11,Red,32.3997,20,29.7159,8.283410032,2.6838,D,7.1,3.9,38,61.50,1464,,
8/9/23,13:30,8/13/23,17:00,8,Active,,1,1,12,Red,18.8853,20,15.9675,15.45011199,2.9178,D,8.1,3.9,38,61.50,1464,,
8/9/23,13:30,8/13/23,17:00,8,Caged ,,1,2,1,Blue,19.8355,20,18.1686,8.403619773,1.6669,U,4.5,5.5,0,0.00,741.06,,
8/9/23,13:30,8/13/23,17:00,8,Caged ,,1,2,2,Blue,17.8713,20,0,100,17.8713,U,3.5,5.5,0,0.00,741.06,,
8/9/23,13:30,8/13/23,17:00,8,Caged ,,1,2,3,Blue,19.0691,20,5.0005,73.77694805,14.0686,U,2.5,5.5,0,0.00,741.06,,
8/9/23,13:30,8/13/23,17:00,8,Caged ,,1,2,4,Blue,24.4718,20,2.2584,90.77141853,22.2134,U,1.5,5.5,0,0.00,741.06,,
8/9/23,13:30,8/13/23,17:00,8,Caged ,,1,2,5,Blue,21.4653,20,19.5797,8.784410188,1.8856,U,0.5,5.5,0,0.00,741.06,,
8/9/23,13:30,8/13/23,17:00,8,Caged ,,1,2,6,Blue,19.8233,20,19.5956,1.148648308,0.2277,D,0.5,5.5,0,0.00,741.06,,
8/9/23,13:30,8/13/23,17:00,8,Caged ,,1,2,7,Blue,22.316,20,22.0361,1.254257035,0.2799,D,1.5,5.5,0,0.00,741.06,,
8/9/23,13:30,8/13/23,17:00,8,Caged ,,1,2,8,Blue,24.5343,20,23.45,4.419526948,1.0843,D,2.5,5.5,0,0.00,741.06,,
8/9/23,13:30,8/13/23,17:00,8,Caged ,,1,2,9,Blue,24.3953,20,23.4261,3.972896419,0.9692,D,3.5,5.5,0,0.00,741.06,,
8/9/23,13:30,8/13/23,17:00,8,Caged ,,1,2,10,Blue,24.1164,20,10.8544,54.99162396,13.262,D,4.5,5.5,0,0.00,741.06,,
8/9/23,13:30,8/13/23,17:00,8,Caged ,,1,2,11,Blue,24.9151,20,24.2457,2.686724115,0.6694,D,5.5,5.5,0,0.00,741.06,,
8/9/23,13:30,8/13/23,17:00,8,Caged ,,1,2,12,Blue,24.7802,20,24.7663,0.05609317116,0.0139,D,6.5,5.5,0,0.00,741.06,,
8/9/23,13:30,8/13/23,17:00,8,Caged,,2,3,1,Green,22.092,20,4.4829,79.70803911,17.6091,U,4.5,5.5,0,0.00,665.21,,
8/9/23,13:30,8/13/23,17:00,8,Caged,,2,3,2,Green,23.5572,20,6.4048,72.81170937,17.1524,U,3.5,5.5,0,0.00,665.21,,
8/9/23,13:30,8/13/23,17:00,8,Caged,,2,3,3,Green,23.1615,20,19.7111,14.89713533,3.4504,U,2.5,5.5,0,0.00,665.21,,
8/9/23,13:30,8/13/23,17:00,8,Caged,,2,3,4,Green,26.0256,20,24.001,7.779263494,2.0246,U,1.5,5.5,0,0.00,665.21,,
8/9/23,13:30,8/13/23,17:00,8,Caged,,2,3,5,Green,25.3319,20,24.5052,3.263474118,0.8267,U,0.5,5.5,0,0.00,665.21,,
8/9/23,13:30,8/13/23,17:00,8,Caged,,2,3,6,Green,26.7622,20,26.7285,0.1259238777,0.0337,D,0.5,5.5,0,0.00,665.21,,
8/9/23,13:30,8/13/23,17:00,8,Caged,,2,3,7,Green,26.9204,20,26.0768,3.133683006,0.8436,D,1.5,5.5,0,0.00,665.21,,
8/9/23,13:30,8/13/23,17:00,8,Caged,,2,3,8,Green,28.0224,20,12.2797,56.17898538,15.7427,D,2.5,5.5,0,0.00,665.21,,
8/9/23,13:30,8/13/23,17:00,8,Caged,,2,3,9,Green,27.9616,20,27.2502,2.544203479,0.7114,D,3.5,5.5,0,0.00,665.21,,
8/9/23,13:30,8/13/23,17:00,8,Caged,,2,3,10,Green,29.499,20,29.0115,1.652598393,0.4875,D,4.5,5.5,0,0.00,665.21,,
8/9/23,13:30,8/13/23,17:00,8,Caged,,2,3,11,Green,29.3397,20,29.1664,0.5906672529,0.1733,D,5.5,5.5,0,0.00,665.21,,
8/9/23,13:30,8/13/23,17:00,8,Caged,,2,3,12,Green,31.5823,20,27.3646,13.35463218,4.2177,D,6.5,5.5,0,0.00,665.21,,
8/9/23,13:30,8/13/23,17:00,8,Control,,1,4,1,Black,19.2969,20,12.1537,37.01734475,7.1432,U,4.5,5.5,0,0.00,,,
8/9/23,13:30,8/13/23,17:00,8,Control,,1,4,2,Black,17.8698,20,12.8494,28.09432674,5.0204,U,3.5,5.5,0,0.00,,,
8/9/23,13:30,8/13/23,17:00,8,Control,,1,4,3,Black,19.0035,20,12.2537,35.51872024,6.7498,U,2.5,5.5,0,0.00,,,
8/9/23,13:30,8/13/23,17:00,8,Control,,1,4,4,Black,17.6088,20,12.3537,29.84360093,5.2551,U,1.5,5.5,0,0.00,,,
8/9/23,13:30,8/13/23,17:00,8,Control,,1,4,5,Black,21.8057,20,13.5262,37.96943001,8.2795,U,0.5,5.5,0,0.00,,,
8/9/23,13:30,8/13/23,17:00,8,Control,,1,4,6,Black,21.9423,20,16.9715,22.65396061,4.9708,D,0.5,5.5,0,0.00,,,
8/9/23,13:30,8/13/23,17:00,8,Control,,1,4,7,Black,20.6965,20,12.393,40.1203102,8.3035,D,1.5,5.5,0,0.00,,,
8/9/23,13:30,8/13/23,17:00,8,Control,,1,4,8,Black,24.2265,20,18.7919,22.43246032,5.4346,D,2.5,5.5,0,0.00,,,
8/9/23,13:30,8/13/23,17:00,8,Control,,1,4,9,Black,23.7478,20,23.0952,2.748044029,0.6526,D,3.5,5.5,0,0.00,,,
8/9/23,13:30,8/13/23,17:00,8,Control,,1,4,10,Black,24.5889,20,7.4389,69.74691832,17.15,D,4.5,5.5,0,0.00,,,
8/9/23,13:30,8/13/23,17:00,8,Control,,1,4,11,Black,19.9382,20,15.2341,23.59340362,4.7041,D,5.5,5.5,0,0.00,,,
8/9/23,13:30,8/13/23,17:00,8,Control,,1,4,12,Black,20.4361,20,20.4116,0.1198858882,0.0245,D,6.5,5.5,0,0.00,,,
8/13/23,14:00,8/16/23,17:00,9,Caged,,1,1,2,Red,12.1972,20,4.2822,64.89194241,7.915,U,4.5,5.5,0,0,1143.05,,
8/13/23,14:00,8/16/23,17:00,9,Caged,,1,1,3,Red,28.8273,20,26.244,8.961297104,2.5833,U,3.5,5.5,0,0,1143.05,,
8/13/23,14:00,8/16/23,17:00,9,Caged,,1,1,4,Red,23.2852,20,15.5352,33.28294367,7.75,U,2.5,5.5,0,0,1143.05,,
8/13/23,14:00,8/16/23,17:00,9,Caged,,1,1,5,Red,24.0313,20,9.7599,59.38671649,14.2714,U,1.5,5.5,0,0,1143.05,,
8/13/23,14:00,8/16/23,17:00,9,Caged,,1,1,6,Red,16.0733,20,15.6619,2.55952418,0.4114,U,0.5,5.5,0,0,1143.05,,
8/13/23,14:00,8/16/23,17:00,9,Caged,,1,1,7,Red,30.1018,20,29.8674,0.7786909753,0.2344,D,0.5,5.5,0,0,1143.05,,
8/13/23,14:00,8/16/23,17:00,9,Caged,,1,1,8,Red,37.225,20,36.1781,2.812357287,1.0469,D,1.5,5.5,0,0,1143.05,,
8/13/23,14:00,8/16/23,17:00,9,Caged,,1,1,9,Red,12.8475,20,0,100,12.8475,D,2.5,5.5,0,0,1143.05,,
8/13/23,14:00,8/16/23,17:00,9,Caged,,1,1,10,Red,32.0249,20,26.6718,16.71543081,5.3531,D,3.5,5.5,0,0,1143.05,,
8/13/23,14:00,8/16/23,17:00,9,Caged,,1,1,11,Red,12.7993,20,3.0448,76.21119905,9.7545,D,4.5,5.5,0,0,1143.05,,
8/13/23,14:00,8/16/23,17:00,9,Caged,,1,1,12,Red,35.7242,20,29.6244,17.07470006,6.0998,D,5.5,5.5,0,0,1143.05,,
8/13/23,14:00,8/16/23,17:00,9,Control,,1,2,1,Blue,27.7309,20,4.1949,84.87283139,23.536,D,6.5,5.5,0,0,,,
8/13/23,14:00,8/16/23,17:00,9,Control,,1,2,2,Blue,27.7874,20,5.9612,78.54711128,21.8262,U,4.5,5.5,0,0,,,
8/13/23,14:00,8/16/23,17:00,9,Control,,1,2,3,Blue,29.0288,20,17.3692,40.16562862,11.6596,U,3.5,5.5,0,0,,,
8/13/23,14:00,8/16/23,17:00,9,Control,,1,2,4,Blue,33.2951,20,22.2077,33.30039555,11.0874,U,2.5,5.5,0,0,,,
8/13/23,14:00,8/16/23,17:00,9,Control,,1,2,5,Blue,16.174,20,14.8026,8.479040435,1.3714,U,1.5,5.5,0,0,,,
8/13/23,14:00,8/16/23,17:00,9,Control,,1,2,6,Blue,18.8883,20,18.2238,3.518050857,0.6645,U,0.5,5.5,0,0,,,
8/13/23,14:00,8/16/23,17:00,9,Control,,1,2,7,Blue,22.0356,20,15.536,29.49590662,6.4996,D,0.5,5.5,0,0,,,
8/13/23,14:00,8/16/23,17:00,9,Control,,1,2,8,Blue,21.3069,20,6.4673,69.64692189,14.8396,D,1.5,5.5,0,0,,,
8/13/23,14:00,8/16/23,17:00,9,Control,,1,2,9,Blue,28.6914,20,26.5486,7.46844002,2.1428,D,2.5,5.5,0,0,,,
8/13/23,14:00,8/16/23,17:00,9,Control,,1,2,10,Blue,25.3895,20,23.2767,8.321550247,2.1128,D,3.5,5.5,0,0,,,
8/13/23,14:00,8/16/23,17:00,9,Control,,1,2,11,Blue,20.0596,20,18.7379,6.588865182,1.3217,D,4.5,5.5,0,0,,,
8/13/23,14:00,8/16/23,17:00,9,Control,,1,2,12,Blue,19.886,20,13.4128,32.5515438,6.4732,D,5.5,5.5,0,0,,,
8/13/23,14:00,8/16/23,17:00,9,Caged ,,2,3,1,Green,14.0935,20,2.8562,79.73391989,11.2373,D,6.5,5.5,0,0,1348.99,,
8/13/23,14:00,8/16/23,17:00,9,Caged ,,2,3,2,Green,11.4035,20,2.4511,78.50572193,8.9524,U,4.5,5.5,0,0,1348.99,,
8/13/23,14:00,8/16/23,17:00,9,Caged ,,2,3,3,Green,24.7079,20,8.306,66.38322156,16.4019,U,3.5,5.5,0,0,1348.99,,
8/13/23,14:00,8/16/23,17:00,9,Caged ,,2,3,4,Green,34.0362,20,29.5775,13.09987601,4.4587,U,2.5,5.5,0,0,1348.99,,
8/13/23,14:00,8/16/23,17:00,9,Caged ,,2,3,5,Green,16.9306,20,16.4371,2.914840585,0.4935,U,1.5,5.5,0,0,1348.99,,
8/13/23,14:00,8/16/23,17:00,9,Caged ,,2,3,6,Green,32.4176,20,32.0161,1.238524752,0.4015,U,0.5,5.5,0,0,1348.99,,
8/13/23,14:00,8/16/23,17:00,9,Caged ,,2,3,7,Green,34.175,20,33.8498,0.9515727871,0.3252,D,0.5,5.5,0,0,1348.99,,
8/13/23,14:00,8/16/23,17:00,9,Caged ,,2,3,8,Green,32.0792,20,31.2272,2.655926582,0.852,D,1.5,5.5,0,0,1348.99,,
8/13/23,14:00,8/16/23,17:00,9,Caged ,,2,3,9,Green,31.067,20,29.4743,5.126661731,1.5927,D,2.5,5.5,0,0,1348.99,,
8/13/23,14:00,8/16/23,17:00,9,Caged ,,2,3,10,Green,32.224,20,25.1254,22.02892254,7.0986,D,3.5,5.5,0,0,1348.99,,
8/13/23,14:00,8/16/23,17:00,9,Caged ,,2,3,11,Green,30.7825,20,14.1638,53.98749289,16.6187,D,4.5,5.5,0,0,1348.99,,
8/13/23,14:00,8/16/23,17:00,9,Caged ,,2,3,12,Green,24.0493,20,23.1697,3.657486912,0.8796,D,5.5,5.5,0,0,1348.99,,
8/13/23,14:00,8/16/23,17:00,9,Active,,1,4,1,Black,25.9625,20,17.58,32.28695234,8.3825,D,6.5,5.5,0,0,1348.99,,
8/13/23,14:00,8/16/23,17:00,9,Active,,1,4,2,Black,22.6517,20,22.4895,0.7160610462,0.1622,U,5.2,6.2,15,50.00,,,"Pyc looked curled up by day 3 and not happy - amrs super twisted. day after trial, dropped all but 2 arms."
8/13/23,14:00,8/16/23,17:00,9,Active,,1,4,3,Black,21.6555,20,19.9638,7.811872273,1.6917,U,4.2,6.2,15,50.00,,,
8/13/23,14:00,8/16/23,17:00,9,Active,,1,4,4,Black,22.5779,20,7.5743,66.45259302,15.0036,U,3.2,6.2,15,50.00,,,
8/13/23,14:00,8/16/23,17:00,9,Active,,1,4,5,Black,21.9679,20,9.5041,56.73641996,12.4638,U,1.2,6.2,15,50.00,,,
8/13/23,14:00,8/16/23,17:00,9,Active,,1,4,6,Black,25.5237,20,24.4788,4.093842194,1.0449,U,0.2,6.2,15,50.00,,,
8/13/23,14:00,8/16/23,17:00,9,Active,,1,4,7,Black,17.6136,20,15.4147,12.48410319,2.1989,D,0.8,6.2,15,50.00,,,
8/13/23,14:00,8/16/23,17:00,9,Active,,1,4,8,Black,10.374,20,5.8203,43.89531521,4.5537,D,1.8,6.2,15,50.00,,,
8/13/23,14:00,8/16/23,17:00,9,Active,,1,4,9,Black,11.9449,20,1.0417,91.27912331,10.9032,D,2.8,6.2,15,50.00,,,
8/13/23,14:00,8/16/23,17:00,9,Active,,1,4,10,Black,23.8331,20,23.2372,2.500304199,0.5959,D,3.8,6.2,15,50.00,,,
8/13/23,14:00,8/16/23,17:00,9,Active,,1,4,11,Black,25.6655,20,25.4102,0.9947205392,0.2553,D,4.8,6.2,15,50.00,,,
8/13/23,14:00,8/16/23,17:00,9,Active,,1,4,12,Black,23.7406,20,21.5521,9.218385382,2.1885,D,5.8,6.2,15,50.00,,,
8/17/23,,8/20/23,16:00,10,Control,,1,1,1,Red,26.6964,,27.0919,-1.481473157,-0.3955,U,4.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Control,,1,1,2,Red,28.5027,,28.8729,-1.298824322,-0.3702,U,3.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Control,,1,1,3,Red,23.4699,,13.2667,43.47355549,10.2032,U,2.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Control,,1,1,4,Red,32.1354,,31.8067,1.022859526,0.3287,U,1.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Control,,1,1,5,Red,22.0091,,20.6215,6.304664889,1.3876,U,0.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Control,,1,1,6,Red,19.7375,,19.3605,1.910069664,0.377,D,0.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Control,,1,1,7,Red,18.1134,,6.0981,66.33376395,12.0153,D,1.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Control,,1,1,8,Red,19.2493,,13.4771,29.98654497,5.7722,D,2.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Control,,1,1,9,Red,40.0801,,35.4925,11.44607923,4.5876,D,3.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Control,,1,1,10,Red,27.1401,,26.0478,4.02467198,1.0923,D,4.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Control,,1,1,11,Red,24.8951,,11.3395,54.45087588,13.5556,D,5.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Control,,1,1,12,Red,30.6846,,28.461,7.246631861,2.2236,D,6.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Caged,,1,2,1,Blue,18.474,,9.3331,49.47980946,9.1409,U,4.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Caged,,1,2,2,Blue,22.2649,,19.4771,12.52105332,2.7878,U,3.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Caged,,1,2,3,Blue,15.6652,,15.6489,0.1040522943,0.0163,U,2.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Caged,,1,2,4,Blue,32.1401,,14.5086,54.85826118,17.6315,U,1.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Caged,,1,2,5,Blue,20.3284,,17.7461,12.70291809,2.5823,U,0.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Caged,,1,2,6,Blue,17.2226,,17.7462,-3.040191376,-0.5236,D,0.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Caged,,1,2,7,Blue,33.9121,,34.5538,-1.892244951,-0.6417,D,1.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Caged,,1,2,8,Blue,34.5359,,36.3353,-5.210230514,-1.7994,D,2.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Caged,,1,2,9,Blue,22.2983,,12.0944,45.7608876,10.2039,D,3.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Caged,,1,2,10,Blue,14.1861,,14.7535,-3.999689837,-0.5674,D,4.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Caged,,1,2,11,Blue,16.4176,,11.8329,27.92551896,4.5847,D,5.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Caged,,1,2,12,Blue,14.7692,,15.1822,-2.796359992,-0.413,D,6.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Caged,,2,3,1,Green,21.6414,,10.6743,50.67648119,10.9671,U,4.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Caged,,2,3,2,Green,27.8663,,20.8954,25.01552054,6.9709,U,3.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Caged,,2,3,3,Green,16.4362,,16.1531,1.72241759,0.2831,U,2.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Caged,,2,3,4,Green,29.2031,,10.1594,65.21122758,19.0437,U,1.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Caged,,2,3,5,Green,21.0904,,22.3691,-6.062948071,-1.2787,U,0.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Caged,,2,3,6,Green,25.7431,,26.4393,-2.704413998,-0.6962,D,0.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Caged,,2,3,7,Green,13.0298,,13.5078,-3.668513715,-0.478,D,1.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Caged,,2,3,8,Green,10.68,,11.0589,-3.547752809,-0.3789,D,2.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Caged,,2,3,9,Green,17.5677,,17.6427,-0.4269198586,-0.075,D,3.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Caged,,2,3,10,Green,19.6547,,19.6153,0.2004609584,0.0394,D,4.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Caged,,2,3,11,Green,24.2024,,24.5773,-1.549019932,-0.3749,D,5.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Caged,,2,3,12,Green,27.8713,,28.4204,-1.970126976,-0.5491,D,6.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Control,,2,4,1,Black,30.9424,,30.8302,0.3626092352,0.1122,U,4.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Control,,2,4,2,Black,20.2763,,21.6132,-6.593412013,-1.3369,U,3.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Control,,2,4,3,Black,19.5805,,10.942,44.11787237,8.6385,U,2.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Control,,2,4,4,Black,24.8563,,19.8575,20.11079686,4.9988,U,1.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Control,,2,4,5,Black,14.7036,,11.6494,20.77178378,3.0542,U,0.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Control,,2,4,6,Black,19.591,,19.5675,0.1199530397,0.0235,D,0.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Control,,2,4,7,Black,18.1569,,18.3256,-0.9291233636,-0.1687,D,1.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Control,,2,4,8,Black,9.7113,,7.1125,26.76057788,2.5988,D,2.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Control,,2,4,9,Black,10.6603,,2.9501,72.32629476,7.7102,D,3.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Control,,2,4,10,Black,13.3635,,10.9526,18.04093239,2.4109,D,4.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Control,,2,4,11,Black,16.3874,,14.5016,11.50762171,1.8858,D,5.5,5.5,0,0.00,,,
8/17/23,,8/20/23,16:00,10,Control,,2,4,12,Black,20.7232,,8.6319,58.34668391,12.0913,D,6.5,5.5,0,0.00,,,